source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @realDonaldTrump: .@JohnJamesMI who is running in the Republican Primary in the great state of Michigan is SPECTACULAR! Vote on August…,07-30-2018 22:29:05,19428,0,TRUE,1.02405933015968E+018
Twitter for iPhone,...your Social Security and Medicare! Cast your early vote or vote on August 7th Election Day. He has my full and total Endorsement!,07-30-2018 22:28:21,5871,29448,FALSE,1.02405914556416E+018
Twitter for iPhone,.@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders loves our Military our Vets and our Second Amendment. Troy will strongly protect...,07-30-2018 22:28:20,8773,38263,FALSE,1.02405914311045E+018
Twitter for iPhone,Congratulations to General John Kelly. Today we celebrate his first full year as @WhiteHouse Chief of Staff! https://t.co/JWCaJ3GhHV,07-30-2018 21:20:37,12906,67743,FALSE,1.02404210288647E+018
Twitter for iPhone,🇺🇸🇮🇹 https://t.co/1SSUCRtMEE,07-30-2018 19:31:31,11916,53581,FALSE,1.02401464594063E+018
Twitter for iPhone,It is my great honor to welcome Prime Minister @GiuseppeConteIT of Italy to the @WhiteHouse! Join us at 2:00pmE for our joint press conference: https://t.co/XAchZ3zUSe https://t.co/5t4QVsKKqH,07-30-2018 17:22:27,10545,49097,FALSE,1.02398216678145E+018
Twitter for iPhone,RT @GOPChairwoman: “David Burritt U.S. Steel's president and CEO said the company was experiencing a ‘renaissance’ and credited @realDona…,07-30-2018 12:06:39,12442,0,TRUE,1.02390269253457E+018
Twitter for iPhone,We must have Border Security get rid of Chain Lottery Catch &amp; Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and of course keep building but much faster THE WALL!,07-30-2018 11:57:34,29494,116486,FALSE,1.02390040435299E+018
Twitter for iPhone,RT @Scavino45: “@realDonaldTrump tells @ICEgov agents: ‘We always will stand with you’” https://t.co/o1P17H7IVq,07-29-2018 23:04:20,11120,0,TRUE,1.02370581550776E+018
Twitter for iPhone,....Also why is Mueller only appointing Angry Dems some of whom have worked for Crooked Hillary others including himself have worked for Obama....And why isn’t Mueller looking at all of the criminal activity &amp; real Russian Collusion on the Democrats side-Podesta Dossier?,07-29-2018 20:20:39,25755,96234,FALSE,1.02366462425901E+018
Twitter for iPhone,Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump including the fact that we had a very nasty &amp; contentious business relationship I turned him down to head the FBI (one day before appointment as S.C.) &amp; Comey is his close friend..,07-29-2018 20:12:15,24839,87857,FALSE,1.02366251037174E+018
Twitter for iPhone,There is No Collusion! The Robert Mueller Rigged Witch Hunt headed now by 17 (increased from 13 including an Obama White House lawyer) Angry Democrats was started by a fraudulent Dossier paid for by Crooked Hillary and the DNC. Therefore the Witch Hunt is an illegal Scam!,07-29-2018 19:35:14,31048,115212,FALSE,1.02365319197463E+018
Twitter for iPhone,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!,07-29-2018 19:09:19,14594,66480,FALSE,1.0236466696851E+018
Twitter for iPhone,...accurately. 90% of media coverage of my Administration is negative despite the tremendously positive results we are achieving it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...,07-29-2018 19:09:18,13322,44052,FALSE,1.02364666585145E+018
Twitter for iPhone,...dying newspaper industry. No matter how much they try to distract and cover it up our country is making great progress under my leadership and I will never stop fighting for the American people! As an example the failing New York Times...,07-29-2018 19:09:18,15209,68586,FALSE,1.0236466681793E+018
Twitter for iPhone,When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government it  truly puts the lives of many not just journalists at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news...,07-29-2018 19:09:17,22434,91737,FALSE,1.0236466635908E+018
Twitter for iPhone,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,07-29-2018 13:13:59,34842,135850,FALSE,1.0235572466289E+018
Twitter for iPhone,The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and of course the historically low unemployment numbers especially for African Americans Hispanics Asians and Women.,07-29-2018 12:42:52,21443,88751,FALSE,1.02354941644628E+018
Twitter for iPhone,Had a very good and interesting meeting at the White House with A.G. Sulzberger Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media &amp; how that Fake News has morphed into phrase “Enemy of the People.” Sad!,07-29-2018 12:30:04,18359,75592,FALSE,1.02354619712922E+018
Twitter for iPhone,RT @realDonaldTrump: Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong…,07-29-2018 12:00:13,17588,0,TRUE,1.02353868284911E+018
Twitter for iPhone,RT @realDonaldTrump: The only things the Democrats do well is “Resist” which is their campaign slogan and “Obstruct.” Cryin’ Chuck Schume…,07-29-2018 11:59:30,30217,0,TRUE,1.02353850616404E+018
Twitter for iPhone,RT @realDonaldTrump: Democrats who want Open Borders and care little about Crime are incompetent but they have the Fake News Media almos…,07-29-2018 11:59:26,28802,0,TRUE,1.02353848608166E+018
Twitter for iPhone,Please understand there are consequences when people cross our Border illegally whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST &amp; WORST immigration laws anywhere in the world! Vote “R”,07-29-2018 11:58:09,33183,127626,FALSE,1.02353816429886E+018
Twitter for iPhone,Do you think the Fake News Media will ever report on this tweet from Michael? https://t.co/kXLCKZO5Fr,07-29-2018 11:52:49,14368,50407,FALSE,1.02353682290178E+018
Twitter for iPhone,Wow highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong please recheck that poll!,07-29-2018 11:44:00,22102,102444,FALSE,1.02353460414852E+018
Twitter for iPhone,Tom Homan fmr ICE Director: “There is nobody that has done more for border security &amp; public safety than President Trump. I’ve worked for six presidents and I respect them all but nobody has done more than this Administration &amp; President Trump that’s just a stone cold fact!”,07-29-2018 11:31:52,22644,87009,FALSE,1.02353155069096E+018
Media Studio,https://t.co/E3xvdUGZqa,07-28-2018 16:37:29,23122,85655,FALSE,1.02324607306063E+018
Twitter for iPhone,Join me in Tampa Florida next Tuesday July 31st at 7:00pmE for a #MAGA Rally! Tickets: https://t.co/Q2PMyTACl8 https://t.co/URjvN8Owoe,07-28-2018 01:53:48,15188,55585,FALSE,1.02302368568125E+018
Twitter for iPhone,The only things the Democrats do well is “Resist” which is their campaign slogan and “Obstruct.” Cryin’ Chuck Schumer has almost 400 great American people that are waiting “forever” to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!,07-28-2018 00:47:58,30440,118530,FALSE,1.02300712013076E+018
Twitter for iPhone,Democrats who want Open Borders and care little about Crime are incompetent but they have the Fake News Media almost totally on their side!,07-27-2018 22:45:56,29051,118933,FALSE,1.0229764107455E+018
Twitter for iPhone,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders loves our Military Vets and Second Amendment. Get out and vote for David on Thursday August 2nd. He has my full and total Endorsement!,07-27-2018 20:08:06,17754,72793,FALSE,1.02293669026718E+018
Twitter for iPhone,Private business investment has surged from 1.8 percent the year BEFORE I came into office to 9.4 percent this year -- that means JOBS JOBS JOBS! https://t.co/evO63CpqPP,07-27-2018 19:23:07,16058,59904,FALSE,1.02292536666986E+018
Twitter for iPhone,The @USNavy’s first female Admiral Alene Duerk once said: “It was a nice distinction to have and to be recognized as the first but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that and America is forever grateful! https://t.co/tOqkzqGVG7,07-27-2018 18:16:46,12594,54602,FALSE,1.0229086727568E+018
Twitter for iPhone,We have accomplished an economic turnaround of HISTORIC proportions! https://t.co/vnmMtPv0kk,07-27-2018 16:20:37,17193,67318,FALSE,1.02287944176729E+018
Twitter for iPhone,I am thrilled to announce that in the second quarter of this year the U.S. Economy grew at the amazing rate of 4.1%! https://t.co/xeAPwAAOXN,07-27-2018 16:12:14,22075,90779,FALSE,1.02287733285865E+018
Twitter for iPhone,.@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders loves our Military our Vets and our Second Amendment. He has my full and total Endorsement!,07-27-2018 15:58:45,12197,47293,FALSE,1.02287393756124E+018
Twitter for iPhone,.@JohnJamesMI who is running in the Republican Primary in the great state of Michigan is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate successful businessman and a African American leader...,07-27-2018 15:53:20,19280,70735,FALSE,1.02287257463473E+018
Twitter for iPhone,...John is strong on crime and borders loves our Military our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!,07-27-2018 15:53:20,12493,53484,FALSE,1.02287257621173E+018
Twitter for iPhone,GREAT GDP numbers just released. Will be having a news conference soon!,07-27-2018 13:17:09,14798,79239,FALSE,1.02283327104082E+018
Twitter for iPhone,.....I did NOT know of the meeting with my son Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillary’s lawyer. Gee I wonder if they helped him make the choice!,07-27-2018 11:56:15,20471,86807,FALSE,1.02281291070222E+018
Twitter for iPhone,....the only Collusion with Russia was with the Democrats so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesn’t waste my time with dumb questions NO....,07-27-2018 11:38:32,22957,98240,FALSE,1.02280845267716E+018
Twitter for iPhone,Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City Illinois only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion...,07-27-2018 11:26:20,18912,82459,FALSE,1.02280538144007E+018
Twitter for iPhone,Way to go Jerry. This is what the league should do! https://t.co/yEP1jK57xi,07-27-2018 10:56:17,12486,59398,FALSE,1.02279781992364E+018
Twitter for iPhone,The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years this will be a great moment for so many families. Thank you to Kim Jong Un.,07-27-2018 03:50:54,22907,104925,FALSE,1.02269076730593E+018
Twitter for iPhone,America is OPEN FOR BUSINESS and U.S. Steel is back! https://t.co/lJTcr6JHBW,07-27-2018 02:37:00,21865,90662,FALSE,1.02267216901961E+018
Twitter for iPhone,...called “The Case Against Impeaching Trump” which I would encourage all people with Trump Derangement Syndrome to read!,07-26-2018 22:48:40,14528,66953,FALSE,1.02261470763777E+018
Twitter for iPhone,.@AlanDersh a brilliant lawyer who although a Liberal Democrat who probably didn’t vote for me has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book...,07-26-2018 22:48:38,16652,72787,FALSE,1.02261470166515E+018
Twitter for iPhone,PROMISES KEPT! https://t.co/vR2R5WXPVD,07-26-2018 21:43:13,17790,75571,FALSE,1.02259823691638E+018
Twitter for iPhone,Thank you @U_S_Steel and Granite City Illinois! https://t.co/6RsUvGF6rg,07-26-2018 21:12:45,10629,47188,FALSE,1.02259056861294E+018
Twitter for iPhone,The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson a great Christian family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!,07-26-2018 15:22:39,33097,122313,FALSE,1.02250246514768E+018
Twitter for iPhone,This is great - on my way see you soon @IAGovernor Kim Reynolds! https://t.co/SXfkk12Uig,07-26-2018 14:52:18,8736,41256,FALSE,1.02249482750464E+018
Twitter for iPhone,Heading to Dubuque Iowa and then Granite City Illinois. Looking  forward to being with many great friends!,07-26-2018 14:11:30,11856,67926,FALSE,1.02248455947098E+018
Twitter for iPhone,Twitter “SHADOW BANNING” prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.,07-26-2018 11:46:09,50130,159804,FALSE,1.02244798040898E+018
Twitter for iPhone,European Union representatives told me that they would start buying soybeans from our great farmers immediately. Also they will be buying vast amounts of LNG!,07-26-2018 01:07:28,20220,91623,FALSE,1.02228724943256E+018
Twitter for iPhone,Great to be back on track with the European Union. This was a big day for free and fair trade!,07-26-2018 01:01:08,21560,105281,FALSE,1.0222856566373E+018
Twitter for iPhone,RT @Scavino45: “We met today...to launch a new phase in the relationship between the U.S. &amp; the EU – a phase of close friendship of strong…,07-26-2018 00:57:19,9129,0,TRUE,1.0222846982933E+018
Twitter for iPhone,Thank you Georgia! They say that my endorsement last week of Brian Kemp in the Republican Primary for Governor against a very worthy opponent lifted him from 5 points down to a 70% to 30% victory! Two very good and talented men in a great race but congratulations to Brian!,07-26-2018 00:16:32,13593,69301,FALSE,1.02227443397996E+018
Twitter for iPhone,Obviously the European Union as represented by @JunckerEU and the United States as represented by yours truly love each other! https://t.co/42ImacgCN0,07-25-2018 23:49:34,11952,52406,FALSE,1.02226764611976E+018
Twitter for iPhone,...along quickly. European Union Nations will be open to the United States and at the same time benefiting by everything we are doing for them. There was great warmth and feeling in the room - a breakthrough has been quickly made that nobody thought possible!,07-25-2018 23:42:24,10787,50035,FALSE,1.02226584264453E+018
Twitter for iPhone,Great meeting on Trade today with @JunckerEU and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs no barriers and no subsidies. Work on documents has already started and the process is moving...,07-25-2018 23:42:23,13051,60165,FALSE,1.02226583910448E+018
Twitter for iPhone,Thank you very much working hard! https://t.co/cSzbFfq2NW,07-25-2018 22:59:35,23130,102339,FALSE,1.02225506923077E+018
Twitter for iPhone,Sergio Marchionne who passed away today was one of the most brilliant &amp; successful car executives since the days of the legendary Henry Ford. It was a great honor for me to get to know Sergio as POTUS he loved the car industry and fought hard for it. He will be truly missed!,07-25-2018 22:45:49,11896,62125,FALSE,1.02225160244976E+018
Twitter for iPhone,This week my Administration is hosting the first-ever #IRFMinisterial. The U.S. will continue to promote #ReligiousFreedom around the world. Nations that support religious freedom are far more free prosperous &amp; peaceful. Great job @VP @SecPompeo @IRF_Ambassador &amp; @StateDept!,07-25-2018 22:33:01,12572,52366,FALSE,1.02224838353116E+018
Media Studio,The United States and the European Union have a $1 TRILLION bilateral trade relationship – the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens... https://t.co/4zlmEEtCpG,07-25-2018 20:57:24,18450,71266,FALSE,1.02222431933673E+018
Twitter for iPhone,Congratulations to Brian Kemp on your very big win in Georgia last night. Wow 69-30 those are big numbers. Now go win against the open border crime loving opponent that the Democrats have given you. She is weak on Vets the Military and the 2nd Amendment. Win!,07-25-2018 12:41:14,18831,84814,FALSE,1.02209945400505E+018
Twitter for iPhone,What kind of a lawyer would tape a client? So sad! Is this a first never heard of it before? Why was the tape so abruptly terminated (cut) while I was presumably saying positive things? I hear there are other clients and many reporters that are taped - can this be so? Too bad!,07-25-2018 12:34:58,23932,109155,FALSE,1.02209787925364E+018
Twitter for iPhone,China is targeting our farmers who they know I love &amp; respect as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.,07-25-2018 11:20:28,21332,82825,FALSE,1.0220791277997E+018
Twitter for iPhone,When you have people snipping at your heels during a negotiation it will only take longer to make a deal and the deal will never be as good as it could have been with unity. Negotiations are going really well be cool. The end result will be worth it!,07-25-2018 11:08:39,22458,102370,FALSE,1.02207615788434E+018
Twitter for iPhone,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs I wonder what can they be thinking? Are we just going to continue and let our farmers and country get ripped off?  Lost $817 Billion on Trade last year. No weakness!,07-25-2018 11:01:05,21625,88799,FALSE,1.02207425299923E+018
Twitter for iPhone,“The Russia Hoax The Illicit Scheme To Clear Hillary Clinton &amp; Frame Donald Trump” is a Hot Seller already Number One! More importantly it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!,07-25-2018 01:05:05,23880,86911,FALSE,1.0219242620458E+018
Twitter for iPhone,So sad and unfair that the FCC wouldn’t approve the Sinclair Broadcast merger with Tribune. This would have been a great and much needed Conservative voice for and of the People. Liberal Fake News NBC and Comcast gets approved much bigger but not Sinclair. Disgraceful!,07-25-2018 00:39:16,22482,87260,FALSE,1.02191776746798E+018
Twitter for iPhone,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S. and the E.U. drop all Tariffs Barriers and Subsidies! That would finally be called Free Market and Fair Trade! Hope they do it we are ready - but they won’t!,07-25-2018 00:08:01,31469,121472,FALSE,1.02190990094182E+018
Twitter for iPhone,Today it was my great honor to be in Kansas City Missouri to pay tribute to the men and women who make FREEDOM possible! Thank you @VFWHQ! #VFWConvention https://t.co/E6TYsNmWO8,07-24-2018 22:33:30,12193,56779,FALSE,1.02188611831539E+018
Twitter for iPhone,On the heels of the VERY successful launch of the @WhiteHouse National Council for the American Worker Congress should reauthorize #PerkinsCTE and ensure the American workforce remains stronger than EVER! #Jobs #Workforce,07-24-2018 22:25:07,11093,52021,FALSE,1.02188400686921E+018
Twitter for iPhone,I want to thank the @VFWHQ for your devotion to our fallen heroes unknown soldiers Prisoners of War those Missing in Action and their families. #VFWConvention https://t.co/15ygFhCudR,07-24-2018 19:15:36,11046,51332,FALSE,1.02183631130766E+018
Twitter for iPhone,#VFWConvention @VFWHQ https://t.co/dBQx526axz,07-24-2018 17:51:28,8322,37744,FALSE,1.02181513846946E+018
Twitter for iPhone,I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me they will be pushing very hard for the Democrats. They definitely don’t want Trump!,07-24-2018 15:50:37,24460,104844,FALSE,1.02178472621714E+018
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,07-24-2018 13:54:19,32860,134635,FALSE,1.02175545941654E+018
Twitter for iPhone,Heading to Missouri to be with many of my great friends. VFW here we come!,07-24-2018 13:52:56,10760,65012,FALSE,1.02175511212817E+018
Twitter for iPhone,Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!,07-24-2018 13:46:22,21333,102150,FALSE,1.02175345834772E+018
Twitter for iPhone,Today is the day to vote for Brian Kemp. Will be great for Georgia full Endorsement! https://t.co/yPND2bJ219,07-24-2018 13:39:49,12037,49254,FALSE,1.02175181160106E+018
Twitter for iPhone,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal or it gets hit with Tariffs. It’s as simple as that - and everybody’s talking! Remember we are the “piggy bank” that’s being robbed. All will be Great!,07-24-2018 11:29:50,21582,94195,FALSE,1.02171909826536E+018
Twitter for iPhone,Countries that have treated us unfairly on trade for years are all coming to Washington to negotiate. This should have taken place many years ago butas the saying goes better late than never!,07-24-2018 11:09:12,21414,100190,FALSE,1.02171390502082E+018
Twitter for iPhone,RT @DanScavino: “Coast Guard seizes $729M worth of cocaine from boats moving drugs from Central America to the US” https://t.co/R7fFD5BJTb,07-24-2018 11:01:27,13090,0,TRUE,1.0217119545897E+018
Twitter for iPhone,RT @DanScavino: “Lockheed Martin will add 400 workers to boost production of the F-35 fighter jet the most expensive in U.S. history afte…,07-24-2018 11:01:13,10425,0,TRUE,1.02171189589046E+018
Twitter for iPhone,#MadeInAmerica Showcase! https://t.co/rT0WIE99yP,07-24-2018 02:07:39,18251,72214,FALSE,1.02157762079697E+018
Twitter for iPhone,Lou Barletta was one of my first supporters. He is tough on Crime and Borders. Will be a great Senator from Pennsylvania. His opponent is WEAK on Crime ICE and Borders. We need Lou! https://t.co/dcMSi4CPfb,07-24-2018 01:44:06,16049,61053,FALSE,1.02157169278163E+018
Twitter for iPhone,Robert will do a great job for our Vets. We also recently won Choice! https://t.co/hE0GDuCBET,07-24-2018 01:35:37,10996,54527,FALSE,1.02156955953761E+018
Twitter for iPhone,....In my opinion the Washington Post is nothing more than an expensive (the paper loses a fortune) lobbyist for Amazon. Is it used as protection against antitrust claims which many feel should be brought?,07-23-2018 13:35:20,18549,82618,FALSE,1.02138829561868E+018
Twitter for iPhone,The Amazon Washington Post has gone crazy against me ever since they lost the Internet Tax Case in the U.S. Supreme Court two months ago. Next up is the U.S. Post Office which they use at a fraction of real cost as their “delivery boy” for a BIG percentage of their packages....,07-23-2018 13:21:15,20498,85390,FALSE,1.02138475213641E+018
Twitter for iPhone,A Rocket has not been launched by North Korea in 9 months. Likewise no Nuclear Tests. Japan is happy all of Asia is happy. But the Fake News is saying without ever asking me (always anonymous sources) that I am angry because it is not going fast enough. Wrong very happy!,07-23-2018 13:06:18,30489,126860,FALSE,1.02138098645255E+018
Twitter for iPhone,When you hear the Fake News talking negatively about my meeting with President Putin and all that I gave up remember I gave up NOTHING we merely talked about future benefits for both countries. Also we got along very well which is a good thing except for the Corrupt Media!,07-23-2018 12:25:02,24541,104142,FALSE,1.02137060186329E+018
Twitter for iPhone,.....”Carter Page wasn’t a spy wasn’t an agent of the Russians - he would have cooperated with the FBI. It was a fraud and a hoax designed to target Trump.” Tom Fitton @JudicialWatch A disgrace to America. They should drop the discredited Mueller Witch Hunt now!,07-23-2018 11:09:39,19773,75433,FALSE,1.02135163064882E+018
Twitter for iPhone,....and the DOJ FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about it being the Clinton campaign behind it. Misled the Court to provide a pretext to SPY on the Trump Team. Not about Carter Page..was all about getting Trump.....,07-23-2018 11:01:15,22058,80632,FALSE,1.02134951687897E+018
Twitter for iPhone,“It was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump....,07-23-2018 10:52:10,25063,94003,FALSE,1.02134723002281E+018
Twitter for iPhone,So we now find out that it was indeed the unverified and Fake Dirty Dossier that was paid for by Crooked Hillary Clinton and the DNC that was knowingly &amp; falsely submitted to FISA and which was responsible for starting the totally conflicted and discredited Mueller Witch Hunt!,07-23-2018 10:30:11,28700,106276,FALSE,1.02134169873403E+018
Twitter for iPhone,Tom Fitton on @foxandfriends at 6:15 A.M. NOW! Judicial Watch.,07-23-2018 10:13:52,7435,43616,FALSE,1.02133759290473E+018
Twitter for iPhone,To Iranian President Rouhani: NEVER EVER THREATEN THE UNITED STATES AGAIN OR YOU WILL SUFFER CONSEQUENCES THE LIKES OF WHICH FEW THROUGHOUT HISTORY HAVE EVER SUFFERED BEFORE. WE ARE NO LONGER A COUNTRY THAT WILL STAND FOR YOUR DEMENTED WORDS OF VIOLENCE &amp; DEATH. BE CAUTIOUS!,07-23-2018 03:24:19,107757,332225,FALSE,1.02123452562661E+018
Twitter for iPhone,So President Obama knew about Russia before the Election. Why didn’t he do something about it? Why didn’t he tell our campaign? Because it is all a big hoax that’s why and he thought Crooked Hillary was going to win!!!,07-22-2018 22:23:52,41545,156311,FALSE,1.02115891520615E+018
Twitter for iPhone,Happy Birthday @SenatorDole! https://t.co/MiVoB7qC6A,07-22-2018 20:58:44,8874,54407,FALSE,1.02113749025264E+018
Twitter for iPhone,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for our country!,07-22-2018 13:15:18,22520,107819,FALSE,1.02102086373342E+018
Twitter for iPhone,.@PeteHegseth on @FoxNews  “Source #1 was the (Fake) Dossier. Yes the Dirty Dossier paid for by Democrats as a hit piece against Trump and looking for information that could discredit Candidate #1 Trump. Carter Page was just the foot to surveil the Trump campaign...” ILLEGAL!,07-22-2018 12:56:15,21089,76806,FALSE,1.02101607013465E+018
Twitter for iPhone,Andrew McCarthy - “I said this could never happen. This is so bad that they should be looking at the judges who signed off on this stuff not just the people who gave it. It is so bad it screams out at you.”  On the whole FISA scam which led to the rigged Mueller Witch Hunt!,07-22-2018 12:22:49,34649,120280,FALSE,1.02100765651185E+018
Twitter for iPhone,Looking more &amp; more like the Trump Campaign for President was illegally being spied upon (surveillance) for the political gain of Crooked Hillary Clinton and the DNC. Ask her how that worked out - she did better with Crazy Bernie. Republicans must get tough now. An illegal Scam!,07-22-2018 10:49:25,33001,120227,FALSE,1.02098415235778E+018
Twitter for iPhone,Congratulations to @JudicialWatch and @TomFitton on being successful in getting the Carter Page FISA documents. As usual they are ridiculously heavily redacted but confirm with little doubt that the Department of “Justice” and FBI misled the courts. Witch Hunt Rigged a Scam!,07-22-2018 10:28:40,26923,90752,FALSE,1.02097892973627E+018
Twitter for iPhone,Watching Los Angeles possible hostage situation very closely. Active barricaded suspect. L.A.P.D. working with Federal Law Enforcement.,07-22-2018 00:21:01,7779,32432,FALSE,1.02082600835259E+018
Twitter for iPhone,Troy Balderson of Ohio is running for Congress against a Nancy Pelosi Liberal who is WEAK on Crime &amp; Borders. Troy is the total opposite and loves our Military Vets &amp; 2nd Amendment. EARLY VOTING just started with Election Day on August 7th. Troy has my Full &amp; Total Endorsement!,07-21-2018 23:23:34,25924,97108,FALSE,1.02081155077129E+018
Twitter for iPhone,Brian Kemp who is running for Governor of Georgia and has my full endorsement is campaigning tonight with VP @mike_pence. Brian is very strong on Crime and Borders LOVES our Military Vets and the 2nd Amendment. He will be a GREAT Governor!,07-21-2018 23:10:57,16345,66429,FALSE,1.02080837859405E+018
Twitter for iPhone,Brian Kemp who is running for Governor of Georgia and has my full endorsement is campaigning tonight with @MikePenceVP. Brian is very strong on Crime and Borders LOVES our Military Vets and the 2nd Amendment. He will be a GREAT Governor!,07-21-2018 23:00:42,1647,5717,FALSE,1.02080579588001E+018
Twitter for iPhone,No Collusion No Obstruction - but that doesn’t matter because the 13 Angry Democrats who are only after Republicans and totally protecting Democrats want this Witch Hunt to drag out to the November Election. Republicans better get smart fast and expose what they are doing!,07-21-2018 22:50:38,28590,101514,FALSE,1.02080326461762E+018
Twitter for iPhone,The Rigged Witch Hunt headed by the 13 Angry Democrats (and now 4 more have been added one who worked directly for Obama W.H.) seems intent on damaging the Republican Party’s chances in the November Election. This Democrat excuse for losing the ‘16 Election never ends!,07-21-2018 22:40:06,23415,91436,FALSE,1.02080061522679E+018
Twitter for iPhone,Inconceivable that the government would break into a lawyer’s office (early in the morning) - almost unheard of. Even more inconceivable that a lawyer would tape a client - totally unheard of &amp; perhaps illegal. The good news is that your favorite President did nothing wrong!,07-21-2018 12:10:58,40787,179931,FALSE,1.02064228772504E+018
Twitter for iPhone,The NFL National Anthem Debate is alive and well again - can’t believe it! Isn’t it in contract that players must stand at attention hand on heart? The $40000000 Commissioner must now make a stand. First time kneeling out for game. Second time kneeling out for season/no pay!,07-20-2018 22:17:21,30295,127161,FALSE,1.0204324990827E+018
Twitter for iPhone,RT @IvankaTrump: .@WhiteHouse National Council for the American Worker together w/ the private sector is working to equip students + worker…,07-20-2018 21:51:11,11381,0,TRUE,1.02042591527952E+018
Twitter for iPhone,I got severely criticized by the Fake News Media for being too nice to President Putin. In the Old Days they would call it Diplomacy. If I was loud &amp; vicious I would have been criticized for being too tough. Remember when they said I was too tough with Chairman Kim? Hypocrites!,07-20-2018 21:50:30,37244,153003,FALSE,1.02042574166475E+018
Twitter for iPhone,RT @realDonaldTrump: I told you so! The European Union just slapped a Five Billion Dollar fine on one of our great companies Google. They…,07-20-2018 14:39:21,24754,0,TRUE,1.02031724100548E+018
Twitter for iPhone,RT @realDonaldTrump: The Summit with Russia was a great success except with the real enemy of the people the Fake News Media. I look forw…,07-20-2018 14:39:02,23777,0,TRUE,1.02031715982899E+018
Twitter for iPhone,RT @realDonaldTrump: Will the Dems and Fake News ever learn? This is classic! https://t.co/kSX3ROI4QG,07-20-2018 14:35:59,42353,0,TRUE,1.0203163925482E+018
Twitter for iPhone,So important. Should have been done years ago! https://t.co/TFIqsaZWBt,07-20-2018 14:35:49,12881,56868,FALSE,1.02031635214019E+018
Twitter for iPhone,RT @Scavino45: “More Winning: American Jobless Claims Drop to Lowest Level Since 1969” https://t.co/eBGUs7GlSU,07-20-2018 14:34:44,8143,0,TRUE,1.02031608115047E+018
